text,sentiment
มาสด้าติดอยู่ข้อเดียว ห้องผู้โดยสารข้างหลังแคบมาก,negative
มาสด้าสองดีเซล. แจ่มครับ แต่เห็นว่ามีปัญหาหลายคัน,negative
มึงเชื่อกุเหอะว่าบุหรี่ไฟฟ้าโทษหนักกว่าเหี้ยพกปืน,negative
เมื่อไหร่ประเทศไทยจะออกจากกะลาน้อออ น่าน้อยใจเนาะ,negative
เมื่อไหร่สาขาซีคอน ศรีนครินทร์ จะเปิดเนี่ย นานมาก,negative
ไม่ได้แดกเบลนมาเป็นปีละมาแดก แบบโอ่โห่ ปวดหัวทากๆ,negative
รำคาญโฆษณากานิเย่กับไทยพาณิชในทวิต ขึ้นบ่อยเกิ้นน,negative
รีล่าชาชีสเอ็มเคคือเลี่ยนมาก กินไปครึ่งแก้วจะอ้วก,negative
ลดราคาลูกรอกปรับสายพาน มาสด้า 2 ด้วยนะตัวละ 7000,negative
ลอรีเอะดี สุด โซF... ใช้แล้ว เลอะตลอด ออกข้างตลอด,negative
วันเด็กจะไปซื้อแม็คนักเกตมากินให้หายยากจนเบื่อเลย,negative
วันสายๆของคุมแม่ พี่แท็กซี่ก็พาอ้อมให้สายไปอีก 😒,negative
สนับสนุนการปรับปรุง เห็ดกินแค่สองคำหมดไม่คุ้มราคา,negative
สาขาเดอะมอลล์โคราช แมลงสาบนี่เดินตามที่นั่งเลยจ้า,negative
สิงคโปร์..ก็กินภาษีหาแดรกคล้ายๆเราละแต่ เนี้ยบฟ่า,negative
ให้ดูเฉยๆค่าชุดไทยค่านั่งรถมาแดกก็หมดตังแดกและสัส,negative
อยากรู้ว่าแค่บุหรี่ไฟฟ้าต้องจับเข้าห้องขังด้วยหรอ,negative
อยากเห็นแสนสิริโดนฟ้องกรณีนี้ครับ น่าเกลียดเกินไป,negative
อายแชโด้ innisfree ของฉันหาย และฉันหงุดหงิดโว้ยยย,negative
อีกสิบปีเบียร์ลีโอกู คงขวดล่ะร้อยล่ะมั้ง สึดดด.!!,negative
เอาโลโก้นิสสันออกแล้วเอาgtrมาแปะจะดูดีกว่านี้แยอะ,negative
ฮือออ แสงสว่าง+แสงโสมอีกกลม ตุยสัสสสส กลับบ้านอีก,negative
0 ซูซูกิต้องพัฒนาด้านบริการอีกเยอะ ราคาอะไหล่ก็แพง,negative
show dc รีบเอาทัวร์จีนมาลงจัง ห้างยังเปิดไม่หมดเลย,negative
กว่าจะผลิตรถขายได้ ฟอร์ดต้องเสียค่าโฆษณา อีกนานเลย,negative
ก้อจะบอกว่าแล้วแต่ดุลยพินิจของเจ้าหน้าที่ผู้จับกุม,negative
การท่องเที่ยวไทยเจ๊งแน่ ๆ 5555 รัฐบาลจะทำอย่างไรดี,negative
กูเลิกแดกเบียร์สิงห์แล้วเว้ยยย นั่งกินเชี่ยงชุนแทน,negative
ขนาดของคิวเพลส 200 กว่าบาท กูยังว่าแพงเลย 😂😂😂😂,negative
ขอแป้งคุมมันเริ่ดๆ ลองบาบาร่าเอาไม่อยู่ค่ะ...รอค่ะ,negative
ข้ารู้สึกว่าชุดมันอาจจะแพงกว่าค่าข้าวอีกนะเจ้าคะ😅,negative
คนรอบาบีก้อนยาวกว่าชาบูอิก อิควัยอยากกินไรมะได้กิน,negative
